ID,output
ID_04243,외형이 주는 생각보다 로비도 깔끔하고 나름 규모가 있고 객실도 예상보다 크네요. 다음에 부산에 오면 다시 찾을 것 같아요 ^^
ID_00688,식당 운영 안 해서 아쉽네요. 넓은 방 아이와 함께 묵기 좋습니다.
ID_03432,"바닷가와 근접해 있어서 좋음. 단, 뷰는 바다가 안 보여서 아쉽음."
ID_04944,"좋아요, 만족스러워요ㅎㅎ"
ID_00966,출장 가면 항상 가는 곳 사장님이 친절해요.
ID_10688,지어진 지 오래되었다고 하는데 룸 컨디션이 너무 좋았습니다! 아쉬운 점은 키오스크 체크아웃할 때 중복 결제가 되어 정정하러 데스크에 올라가야 했다는 점이 아쉬웠습니다..!
ID_02713,최악의 캔버스 난방이 하나도 안 되고 여기저기 곰팡이~~ 정말 더러워요. 제발 청소 좀 신경 쓰세요. 이 겨울 난방도 안 되면서 숙소 가격 12만원~~~
ID_04757,구 브라운도트 호텔이었는데 바꿔네요. 어차피 청결 안 좋음.
ID_10756,"여기 레스토랑 뷔페 정말 맛있었는데, 코로나 이후로 계속 닫혀만 있네요.. 대체 언제 재오픈하죠?ㅠㅠ 남자친구와 첫 데이트 장소라서 다시 가려고 몇 년째 보고 있는데 레스토랑 오픈을 안 하네요."
ID_06320,4성급을 기대하고 오면 실망할 수 있음. 하지만 나쁜 호텔은 아닙니다. 친절하고 분위기 있는 한옥 호텔.
ID_05975,깔끔한 정석적인 리조트
ID_03572,아멕스 현대카드가 있으면 발렛이 무료라는 점이 인상적입니다.
ID_05299,"분명 어플로 예약을 제대로 하고 갔는데, 숙소 측 실수로 누락된 거 사과도 제대로 못 받았네요^^ㅎ 사과 하나 없이 방문 전에 미리 숙소 측에 연락을 하고 왔어야 한다면서 적반하장 시전하시던 사장님~ 장사 그렇게 하지 맙시다! 기분이 나빠서 다신 안 갑니다."
ID_01990,호텔 방은 좋았으나 직원이 별로였습니다. 3시 쯤 체크인하고 방 배정을 랜덤으로 받았는데 뷰가 안 좋아서 방을 바꿔달라고 했더니 고층은 이미 다 찼다고 하였습니다. 그런데 지인이 같은 날 5시에 체크인했는데 고층을 줬습니다. 내려가서 왜 거짓말을 하셨는지 따졌더니 결국 그 다음 날 방을 바꿔줬습니다.
ID_01205,수압 뭐지? 졸졸졸 ㅋㅋㅋ 간단히 샤워하는 데 30분 걸림...
ID_04971,"펜션 비밀번호를 받았을 때 기분이 별로 좋지 않았습니다. 에어컨에 너무 눈에 보이는 곰팡이가 많이 보였습니다. 보통 펜션이나 숙소에 가서 접시들은 한 번 씻어서 쓰는 편이고, 물로 대충 헹구기만 해도 찝찝하지 않는데, 여기는 접시에 검정색 때 같은 게 보일 정도로 관리가 안 되는 느낌이었습니다. 숙소 뷰는 좋고, 주차도 숙소 주차 2대 가능하며, 2대 이상일 경우 근처에 무료로 할 수 있는 점은 좋았습니다."
ID_10957,호텔에서 경찰을 부르는 거 처음 봄. 온천 호텔에서 마스크 쓰라고 경찰을 부르는 게 말이 되나? 나도 보면서 황당해서 말이 안 나옴. 다시는 안 감.
ID_06783,침대 옆 구석 바닥에 먼지가 엄청 많아요. 청소 좀 깨끗이 하세요.
ID_03600,까다로운 관리만큼 쾌적하고 무엇보다 노키즈라 조용해요. 사장님도 너무 친절하세요!
ID_06490,사전 예약 없이 급하게 묵었더니 15? 20만?! 매우 낡음. 화장실 좁고 환기 팬이 시끄럽고 수압도 애매하고 배수구 소음.. 드라이기는 낡고 TV는 데스크만도 못한 20인치?? 옛 PC 모니터 전파 문제? 픽셀이 나간 건지 화질도 매우 구림. 그나마 나은 건 테이블? 간이 책상이 있음. 전망 높고 시티 캐슬 뷰.
ID_08609,우연히 하루 잤는데 생각보다 엄청 좋네요.
ID_11238,3/8 댓글 알바임. 담배 냄새 극혐. 너무 심하고 방충망 고장 나서 창문도 못 열음. 3/8 후기에 속지 마세요. 옆에 모텔에 똑같은 후기 있음.
ID_08070,망해야 하는 장소 별점 순례 왔습니다~
ID_08577,비싸지만 냄새부터가 아주 고급입니다. 돈을 많이 벌어야겠어요.
ID_07973,"대부분 타프 사이트이고 계곡 옆 사이트는 여름에 엄청 시원합니다. 방갈로가 있어서 캠핑 장비가 없거나 자녀가 너무 어린 가족도 캠핑장을 즐길 수 있습니다. 레일 썰매, 실내/실외 수영장, 실내 방방이 등 아이들 놀이 시설이 좋습니다."
ID_01625,깔끔하고 합리적인 가격이 좋아요.
ID_00536,"주차비 1박에 3,000원을 내야 하는 모텔보다 못하는 개 같은 호텔이다.. 도어 키도 제대로 작동이 안 되고..ㅠㅠ"
ID_08766,"너무 예뻐서 동영상을 찍었는데 리뷰에 동영상이 안 올라가네요.. ㅜㅜ 아, 진짜 너무 예뻐요. 이런 뷰에 화이트톤 인테리어... 너무 예뻐요!!! 너무너무 좋은 추억 만들고 갑니다^^!!!"
ID_07970,하운드 모텔.. 급하게 숙소를 잡아야 해서 왔더니 방음이 안 됩니다. 층간/벽간 소음이 엄청납니다.
ID_04212,호텔1 주차 공간도 넓고 들어가자마자 청결하다는 게 느껴져요 ㅎㅎ 직원분들도 부담스럽지도 않고 완전 친절해요!! 조식 서비스도 주고 루프탑 분위기는 또 깡패!! (운 좋게 룸 업그레이드 받은 건 안 비밀) 덕분에 오션뷰에 녹아버렸습니다ㅎ 다음에 무조건 또 올게요
ID_06456,"직원도 친절하고 깔끔하며 뷰도 좋은데, 화장실 세면대에서 양치하다가 냄새랑 맛 때문에 놀라서 다시 뱉었어요 ㅠ 나머지는 다 만족합니다 :)"
ID_03507,온천 씨메르. 실외 수영장. 조식 신관_정면 뷰가 아닌 살짝 비켜진 오션 뷰 정말 이쁘요. 조식_신선한 재료들로 맛있게 해 놓은 요리 최고였구요. 즐거운 1박 2일이었답니다.
ID_08393,조식 황태 해장국 꼭 드세요.
ID_09524,"객실 다녀온 곳 중 손꼽힐 정도로 너무 좋았습니다. 송도도 한 정거장 거리에 먹자 골목도 엄청 많더군요. 주변에 적극 추천해주고 싶은 곳입니다 ㅎ. 굿잠 자고 왔네요. 참, 주변에 자갈치 시장 바로 길 건너이고 국제시장이나 번화가 쪽과도 위치가 가까워 찾기 너무 좋습니다. 특히 렌즈 통 센스, 향수 센스 짱!"
ID_07112,"주차 개 불편함, 특히 주차 아저씨 답답함. 턴테이블 돌리는데 굳이 빡세게 꺾어 오라고 함. 모텔 싫어하는 분들만 강추합니다. 담날 청소 안 해줌. 연박이면 참고하세요. 그냥저냥 이용 중입니다. 모텔 냄새 싫어서."
ID_02708,그냥 저냥 방은 좁고 뷰도 생각보다... 조식은 맛있음 ㅎㅎ
ID_05031,"인테리어, 편리성, 로비, 조식 다 완벽하고 청결도 좋았는데 춘천 숙소 중 담배 냄새가 가장 심했습니다. 배어 있는 냄새가 아니고 딱 12시간 머물렀는데 환풍구에서 12시간 내내 끊임없이 담배 냄새가 들어오고 그냥 입실하자마자 담배 냄새가 가득했습니다."
ID_06514,진짜 뷰 맛집... 다들 너무 친절하시고 날씨가 좋지 않았지만 호텔 내에서도 할 게 많아서 너무 좋았고 다음에 꼭 또 오고 싶네요!! 가격도 너무 착하고 깨끗해요. 다들 여기로 오세요!
ID_04662,"고객 응대, 살면서 본 것 중 최악입니다. 덕분에 부산 여행 망쳤습니다. 다신 저기 근처도 가기 싫어요."
ID_04021,"연식이 오래되어 시설도 노후하고 안전도 떨어집니다. 외출 후 객실 화장실 천장이 열려 있는 등 숙박하면서 상식적으로 이해가 되지 않는 일이 발생했는데, 대처도 미흡했습니다. 또한 제가 묵었던 층은 층 전체가 CCTV가 고장 나서 안전 관리도 제대로 되어 있지 않았습니다. 다시는 방문하고 싶지 않습니다."
ID_01854,너무 만족스러운 뷰와 깔끔하고 안심되는 하루였습니다. 추천드립니다! 
ID_10620,이그젝라운지 음식이 너무 짠 것 말고는 완벽합니다.
ID_02872,절대 오지 마세요. 100% 가격 대비 절대 오시면 후회합니다.
ID_03030,두 번째 오는 광안리 호텔인데 정말 최고예요! 오션뷰 안 해도 방이 예뻐서 만족스럽게 이용하고 갑니다. 넷플릭스가 안 되는 게 아쉽긴 하지만 그래도 작은 방에 있을 건 다 있고 아늑합니다. 조식 서비스도 센스있고 카페도 있어서 너무 편해요. 다음에 또 올 거예요 ♡
ID_09397,"학회, 출장은 굿. 내가 낸다면 여기 말고 다른 부산 5성 호텔 갈래요."
ID_01645,"생각지도 않게 갔다가 벚꽃 캠핑과 우중 캠핑까지 하고 왔네요. 캠핑장을 고를 때 반려동물이 되는 곳과 풍경을 중시하는데, 이 두 가지는 완전 합격! 반려동물 동반이 가능하고 바로 앞에 홍천강이 흐르고 각종 새들도 날아다니고~~~ 씻는 것과 전기 사용은  포기하면 괜찮은 곳인 듯합니다. 전기가 안 되는 걸 모르고 갔다가 휴대폰을 2,000원 주고 충전했어요."
ID_03417,"그때는 이게 없어서 못 썼네요. 2017년도 방문 후기, 20대 초반 대학생에게 2박 41만원은 큰돈이었는데…"
ID_03476,"와... 진짜 대박이에요. 가성비 짱이고 진짜 너무 대박.... 사장님, 적게 일하시고 많이 버세요ㅠ♡"
ID_10763,사장님 친절하시고 방도 따뜻하고 좋았어요~~!!
ID_01792,"회사 티켓으로 처음 가본 신라호텔♡ 체크인 후 어반 아일랜드. 사우나까지, 저녁은 갈비 반상 시켜 먹고 해피 아워 라운지에서 마무리~ 음식이 너무 맛있다. 이래서 신라신라하나 봄. 다음 날 조식은 파크뷰에서 먹고 또 수영장, 헬스장까지 찍고 퇴실~ 내 돈 주고 가기엔 너무 비싸서 못 갔지만 회사 찬스로 값진 경험했네."
ID_03797,합리적인 가격에 은근 고퀄
ID_03368,"뷰가 너무 좋아서 사진 찍고 파티하기에 너무 좋아요! 침구도 폭신하고요, 잘 쉬었다 가요!"
ID_07196,주방이 이렇게 좋은 호텔은 처음ㅋㅋㅋㅋ 결국 밀키트를 사와서 요리하는 척 사진을 찍었어요. 제 로망 실현..
ID_10864,방도 뷰도 너무 예쁘고 프리미엄 기준이 있을 건 다 있어요. 여름이라 주차장이 너무 멀어 힘들었어요.
ID_05109,사장님이 친절하고 방도 무난했습니다.
ID_06024,"서울 시내 중심가에서는 살짝 떨어져 있는 위치이기는 하나, 광나루역까지만 내려가면(셔틀버스 또는 도보) 지하철로 강남이나 종로쪽 접근성은 괜찮습니다. 호텔 주변의 드라이브 도로가 잘 되어 있어서 특히 봄, 가을에 참 예쁩니다. 호텔 내부 뷔페 식당 퀄리티도 좋습니다. 무엇보다 직원분들의 서비스 마인드는 이루 말할 수 없을 만큼 최고입니다."
ID_08795,"위치가 너무 사기… 아침에 자갈치 시장 쪽 산책하기도 좋고, 버스와 지하철이 너무너무 가까워서"
ID_11150,가성비도 좋고 깔끔하네요.
ID_00126,호텔도 깨끗하고 침구도 깔끔해서 마음에 들어요~~ 호텔에서 보는 뷰도 예쁘고 인테리어도 깔끔해서 답답하지 않고 좋네요~~^^
ID_05959,"주말 숙박 조식 포함 44만 원 줬지만 주차비 1만 원 추가 결제, 욕조 배수구 더러움, 욕조 안 미끄럼 방지 패드 더러움, 가운 오래돼서 헤짐, 조식 레스토랑 직원 싸가지 없음 등등 10만 원 수준이면 만족할듯. 추가로 루프탑 바도 셀프 이용이고 테이블 안 닦아서 매우 더러움."
ID_03876,아쉽네요. 가격은 저렴한데 해수욕장 앞을 빼곤 시설이 너무너무 안 좋아서 다시는 가고 싶지 않아요. 이불은 병실인 줄...
ID_04451,"최악의 캠핑장입니다. 주변 자연 환경은 좋으나 화장실 및 샤워장에 비누, 휴지 하나 없습니다. 아침에 화장실 앞에 휴지를 들고 긴 줄 서고 기다리고 기다리다 똥이 나와서 다리 꼬고 기다립니다. ㅠ.ㅠ 자리 수를 늘리려 텐트를 간격 없이 다닥다닥 붙여 소음으로 잠을 못 잡니다. 주인장, 다른 캠핑장에 한번 가보세요. 돈 벌려고 다른 사람을 생각하지 않으려면 사업을 접으세요. 한 자리당 5만 원... 말이 안 나오네요."
ID_07147,사우나 두 번 가세요. 가성비 굳 
ID_03531,여자친구랑 처음으로 호텔에 갔었는데 너무 좋았어요. 타 일반 호텔과는 다르게 경치가 너무 예뻤습니다. 특히 광안대교가 보이는 야경은 정말 사진으로 남길 만했어요. 루프탑도 강추!
ID_00827,만족스럽고 편안했습니다. 믿고 예약할 수 있는 호텔입니다.
ID_09831,"관심이 있어서 지도 뷰를 보니 21년도 영상이 올라와 있습니다. 빨리 홍보하시기 바랍니다. 카카오맵, 네이버맵에 연락해서 동네가 재정비되어 깨끗하고 아름다운 곳으로 변했다고 뷰를 다시 찍어주시라고 부탁드리세요."
ID_07790,깔끔하고 아늑하고 교통이 좋고 조용한 호텔이었습니다 :)
ID_00984,뷰 맛집입니다! 실내에 스파 가능한 욕조 있어 좋습니다. 친절합니다~
ID_07783,진짜 두 번 다시 갈 곳 안 됨
ID_02443,"관리인이 없네요. 전화로 겨우 연락되었는데, 화장실 휴지가 없다고 요청하니 광고용으로 주는 티슈 휴지를 1층 관리실 앞에 두고 간다고 문자로 보냈네요. 관리가 안 되는 한, 말 그대로 엄망입니다."
ID_08554,깔끔하고 위치도 좋아요. 잘 쉬고 갑니다. 굿!
ID_00345,가족 호텔 조식 서비스 호캉스
ID_00814,좋아요!
ID_06166,코시국에 알맞게 객실도 너무 깔끔하고 뷰가 너무 좋아요. 저녁에 맥주 한 잔 하면서 힐링하기 딱이에요 ㅠㅠ
ID_05779,"몇 년도 건물인지는 모르겠지만 구석구석 청소 상태는 너무 별로입니다. 방향제를 너무 뿌려서 들어가면 방향제 냄새에 머리가 아픕니다. 화장실 입구 문이 없어서 (사진 참고) 물 사용 시 시끄럽습니다. 방음도 너무 안 돼서 자려고 누우니 윗층 소음 소리에 불편해요. 7만 원 1박 하고 갑니다. 드라이기, 손 비누 외 아무것도 없어서 챙겨가세요."
ID_02116,많이 쓰레기 호텔이네요. 다른 곳 추천합니다. 매우 불친절하네요.
ID_10026,호텔 가성비가 좋네요. 위치가 부산역과 중앙역 중앙이어서 버스 한 정거장 버스를 타고 환승을 추천합니다. 바다 전망 방은 부산항대교가 바로 보이고 11시까지 대교 조명이 켜져서 멋있습니다. 영도 마을이 보여서 야경 볼 만합니다. 아침에는 일출도 보입니다. 이건 예상 못한 것이었는데 방도 더블 방인데 토요코인보다 훨씬 넓네요. 화장실도 크고 이불 커버도 고정되어 있어서 호텔에서 잘 못 자는데 불편함 없이 숙면했습니다. 옆 방과 위층의 층간 소음도 안 들렸습니다. 직원들도 안 되는 거 말하니 바로 조치해줍니다. 잘 쉬다 갑니다. 부산 오면 여기 계속 오고 싶습니다.
ID_00793,깨끗하고 가성비 좋은 호텔이에요~ 교통편이 좋고 출장 다녀왔는데 근처 호텔 중엔 최고예요!!
ID_11198,"뷰 좋음  해피아워 위스키, 와인 종류별로 먹어서 좋음. 조식은 음식들이 굿, 헬스장은 기구가 많진 않고 가볍게 운동하기 좋음."
ID_06898,"실외 수영장, 사우나, 온천 호텔 조식 서비스"
